FID,OBJECTID,SHAPE,TEXT13ID,LAENGE,SE_ANNO_CAD_DATA
OEFFGRUENLINGOGD.2159,2159,"LINESTRING (16.391482854787053 48.22431619078386, 16.39195532772681 48.22482497890481, 16.391536045534718 48.22596707647843)",Stadt Erweit*,197.34337315,
OEFFGRUENLINGOGD.2160,2160,"LINESTRING (16.391149911437353 48.22600470424796, 16.391511150869448 48.22605723222135)",Stadt Erweit*,27.46810402,
OEFFGRUENLINGOGD.2161,2161,"LINESTRING (16.390014127854055 48.22963463943957, 16.390142711924927 48.22954599115699, 16.390151485672884 48.229535012695614, 16.390157586807913 48.22952454540253, 16.39017055628669 48.229508715861975, 16.390186577666018 48.22948701505802, 16.390210204691787 48.2294341737071, 16.390232624806544 48.22932441980713, 16.390225720665935 48.22929711447879, 16.390220351233218 48.229276444468034, 16.39020581400914 48.22925552337006, 16.39018210604416 48.22923154352314, 16.39002040217722 48.22911166718068, 16.390018486053552 48.22910579825465, 16.390080583110336 48.22894855543356)",Stadt Erweit*,87.3752354,
OEFFGRUENLINGOGD.2162,2162,"LINESTRING (16.39087800861943 48.22914809195364, 16.390571586424834 48.22882967709582, 16.390678153492246 48.22852293778067)",Stadt Erweit*,77.1088474,
OEFFGRUENLINGOGD.2163,2163,"LINESTRING (16.390014127854055 48.22963463943957, 16.389542365806626 48.22984108885424, 16.38938065479515 48.2298326339772)",Stadt Erweit*,53.94880524,
OEFFGRUENLINGOGD.2164,2164,"LINESTRING (16.39014708464239 48.22966946676143, 16.390014127854055 48.22963463943957)",Stadt Erweit*,10.60994209,
OEFFGRUENLINGOGD.2165,2165,"LINESTRING (16.391844054671637 48.23043418363911, 16.39137788633831 48.230058395712575)",Stadt Erweit*,54.27278961,
OEFFGRUENLINGOGD.2166,2166,"LINESTRING (16.39137788633831 48.230058395712575, 16.39130921055533 48.229878676491126)",Stadt Erweit*,20.62507843,
OEFFGRUENLINGOGD.2167,2167,"LINESTRING (16.391212314562765 48.23103488500058, 16.391139401001983 48.23101968917363, 16.390689810170812 48.230965072518615, 16.39063223424304 48.23095937123366, 16.390599164822746 48.23096184205492, 16.390553848236333 48.230965955424566, 16.390488944682936 48.23098071693817, 16.390082361265776 48.231054562550234, 16.39005052009399 48.23106030613994, 16.39002234756864 48.2310603193677, 16.389989274613594 48.23105951651168, 16.389958649352103 48.23105543899508, 16.389920668242507 48.23104645466168, 16.38989616353242 48.23103991913306, 16.389724268868186 48.230954474728264)",Stadt Erweit*,116.40534047,
OEFFGRUENLINGOGD.2168,2168,"LINESTRING (16.389724268868186 48.230954474728264, 16.389496699679587 48.23084135528292)",Stadt Erweit*,21.07254518,
OEFFGRUENLINGOGD.2169,2169,"LINESTRING (16.389268582541494 48.23169168344322, 16.389481951102947 48.23150841220097, 16.389490553523448 48.23148368426058, 16.389493402962543 48.231469327185586, 16.38949281320336 48.23145363173111, 16.38949340985146 48.2314462112133, 16.3894923023205 48.23143870965001, 16.389495024424434 48.23142875117924, 16.38950350315887 48.23142098795594, 16.38951624443977 48.23141673906808, 16.38953420761917 48.23141563984575, 16.389555443544662 48.23141890346901, 16.389586484163367 48.231428708630744, 16.38961916210429 48.23144287919117, 16.389668178684698 48.231462497363516, 16.38968615234472 48.23147012685503, 16.3897008545929 48.23147339349904, 16.389717189597413 48.23147665937906, 16.389733521180045 48.23147665175515, 16.38974984933769 48.231473370627256, 16.389758010092017 48.23146791067711, 16.3897645367455 48.23146245238908, 16.38976942835837 48.23145481133004, 16.389769416937916 48.231443899957625, 16.389769407800983 48.2314351703201, 16.389767765912158 48.23142644234468, 16.38976611831355 48.23141225823334, 16.38972683133552 48.23132607462675, 16.389708822355026 48.231284618357215, 16.389681005314714 48.23123334704899, 16.38966791194506 48.23120716512837, 16.38965971589112 48.23117879918682, 16.389654784400868 48.23114824908725, 16.389654753630946 48.231118787570686, 16.38966287330634 48.23107404560463, 16.389685674564436 48.23101293017179, 16.38971176177876 48.230971454221454, 16.389724268868186 48.230954474728264)",Stadt Erweit*,116.32470911,
OEFFGRUENLINGOGD.2170,2170,"LINESTRING (16.389581074857194 48.22790578383868, 16.389565968921275 48.227999740471304)",Stadt Erweit*,10.50769368,
OEFFGRUENLINGOGD.2171,2171,"LINESTRING (16.389565968921275 48.227999740471304, 16.389540633090768 48.22805570761632)",Stadt Erweit*,6.50176291,
OEFFGRUENLINGOGD.2172,2172,"LINESTRING (16.390860419077733 48.22801849653679, 16.39082844179858 48.22809034632938)",Stadt Erweit*,8.33516008,
OEFFGRUENLINGOGD.2173,2173,"LINESTRING (16.39081056583438 48.22814180193509, 16.39082844179858 48.22809034632938)",Stadt Erweit*,5.87376926,
OEFFGRUENLINGOGD.2174,2174,"LINESTRING (16.390678153492246 48.22852293778067, 16.39081056583438 48.22814180193509)",Stadt Erweit*,43.50753845,
OEFFGRUENLINGOGD.2175,2175,"LINESTRING (16.390080583110336 48.22894855543356, 16.390143819833504 48.228784930502734, 16.39015144452837 48.22877191113654, 16.390165560858833 48.22875505943358, 16.390189218795733 48.22873182349933, 16.390402213305784 48.22859135350481, 16.39052588514627 48.22850885931007, 16.390540009690383 48.22850119675245, 16.39055337187794 48.228494298971825, 16.390564444860956 48.22849021083437, 16.390573994505342 48.22849020630626, 16.390583544691452 48.22849071168845, 16.390603791840455 48.228492998933, 16.390611815178325 48.2284955473806, 16.390644295656056 48.22850778242562, 16.390653087026063 48.22851237194967, 16.39067744489489 48.2285236224957)",Stadt Erweit*,73.78869257,
OEFFGRUENLINGOGD.2176,2176,"LINESTRING (16.391889974081725 48.22826647097318, 16.39193069824022 48.22816944212325)",Stadt Erweit*,11.2054224,
OEFFGRUENLINGOGD.2177,2177,"LINESTRING (16.392122912839934 48.227135061120485, 16.392293556312453 48.227187255840626)",Stadt Erweit*,13.94372537,
OEFFGRUENLINGOGD.2178,2178,"LINESTRING (16.391677423228494 48.226155898474914, 16.39170058591584 48.22608477753626)",Stadt Erweit*,8.09343705,
OEFFGRUENLINGOGD.2179,2179,"LINESTRING (16.391511150869448 48.22605723222135, 16.39170058591584 48.22608477753626)",Stadt Erweit*,14.40433368,
OEFFGRUENLINGOGD.2180,2180,"LINESTRING (16.391540191938244 48.22413518223402, 16.391591254370372 48.22395918406841)",Stadt Erweit*,19.93462925,
OEFFGRUENLINGOGD.2181,2181,"LINESTRING (16.39159125437134 48.22395918496775, 16.39177729316298 48.223983284730934, 16.393344391417397 48.22420437288356)",Stadt Erweit*,133.08647049,
OEFFGRUENLINGOGD.2182,2182,"LINESTRING (16.39097203714056 48.223878966724364, 16.39092432949943 48.22399100911162)",Stadt Erweit*,12.95311588,
OEFFGRUENLINGOGD.2183,2183,"LINESTRING (16.39097203714056 48.223878966724364, 16.39159125437134 48.22395918496775)",Stadt Erweit*,46.86610948,
OEFFGRUENLINGOGD.2184,2184,"LINESTRING (16.389276576825278 48.22490311014472, 16.389054018898698 48.22490699367827)",Stadt Erweit*,16.54194292,
OEFFGRUENLINGOGD.2185,2185,"LINESTRING (16.39013552150449 48.225616542429, 16.39006597394467 48.22586738237903)",Stadt Erweit*,28.36696241,
OEFFGRUENLINGOGD.2186,2186,"LINESTRING (16.390305533762543 48.22599380050141, 16.39033147134177 48.22590024781377)",Stadt Erweit*,10.57966597,
OEFFGRUENLINGOGD.2187,2187,"LINESTRING (16.39033147134177 48.22590024781377, 16.391004481399218 48.22598355631151, 16.391149911437353 48.22600470424796)",Stadt Erweit*,61.91352912,
OEFFGRUENLINGOGD.2188,2188,"LINESTRING (16.39006597394467 48.22586738237903, 16.39033147134177 48.22590024781377)",Stadt Erweit*,20.0620399,
OEFFGRUENLINGOGD.2189,2189,"LINESTRING (16.388817198044226 48.226862513686534, 16.388635127214386 48.22684478527109)",Stadt Erweit*,13.67043755,
OEFFGRUENLINGOGD.2190,2190,"LINESTRING (16.388479382053827 48.22873576437887, 16.388225639572685 48.22869946026296)",Stadt Erweit*,19.27932599,
OEFFGRUENLINGOGD.2191,2191,"LINESTRING (16.387654602206272 48.23086192954646, 16.38758655502657 48.23092098745129)",Stadt Erweit*,8.28748581,
OEFFGRUENLINGOGD.2192,2192,"LINESTRING (16.38750853969098 48.23010676081096, 16.387332758815408 48.23001931358229)",Stadt Erweit*,16.28188425,
OEFFGRUENLINGOGD.2193,2193,"LINESTRING (16.38802656850337 48.23101880563602, 16.387916802163048 48.23109353245073)",Stadt Erweit*,11.64238904,
OEFFGRUENLINGOGD.2194,2194,"LINESTRING (16.389195568926713 48.23175439760399, 16.389268582541494 48.23169168344322)",Stadt Erweit*,8.83477441,
OEFFGRUENLINGOGD.2195,2195,"LINESTRING (16.391536045534718 48.22596707647843, 16.391528715792283 48.22598704300844, 16.39149849259704 48.22605470765429)",Stadt Erweit*,10.13798549,
OEFFGRUENLINGOGD.2196,2196,"LINESTRING (16.388486386354334 48.228866052070174, 16.38819574766234 48.22883807257687)",Stadt Erweit*,21.81610716,
OEFFGRUENLINGOGD.2197,2197,"LINESTRING (16.394125026290165 48.23046478737629, 16.394189915911696 48.230492698075075)",Stadt Erweit*,5.73346615,
OEFFGRUENLINGOGD.2198,2198,"LINESTRING (16.392831846083656 48.22515583008069, 16.392999836109585 48.22517869571824)",Stadt Erweit*,12.73811553,
OEFFGRUENLINGOGD.2199,2199,"LINESTRING (16.39149849259704 48.22605470765429, 16.391447764172554 48.22616827781024)",Stadt Erweit*,13.17898406,
OEFFGRUENLINGOGD.2200,2200,"LINESTRING (16.39061905750157 48.2323477978727, 16.3905132379338 48.23243568223842)",Stadt Erweit*,12.54195069,
OEFFGRUENLINGOGD.2201,2201,"LINESTRING (16.389431321201318 48.224203904502055, 16.38922759656364 48.22417825780623)",Stadt Erweit*,15.40347494,
OEFFGRUENLINGOGD.2202,2202,"LINESTRING (16.38896617779293 48.22619190617229, 16.38878218143091 48.22617367255966)",Stadt Erweit*,13.82032771,
OEFFGRUENLINGOGD.2203,2203,"LINESTRING (16.391972862919985 48.21638199951856, 16.391905348809736 48.21638068516103)",Helenengasse,5.01933586,
OEFFGRUENLINGOGD.2204,2204,"LINESTRING (16.252901071633353 48.20115069058275, 16.25294266887102 48.20114444881078)",Ferdinand-Wo*,3.16908831,
OEFFGRUENLINGOGD.2205,2205,"LINESTRING (16.339265216323096 48.19640661058032, 16.339246335120027 48.19647736057566)",Europaplatz,7.99130183,
OEFFGRUENLINGOGD.2206,2206,"LINESTRING (16.33942206075625 48.196095678934455, 16.339461296342524 48.196051766698986)",Europaplatz,5.68772641,
OEFFGRUENLINGOGD.2207,2207,"LINESTRING (16.338183539207236 48.18728602537997, 16.338140803079423 48.187296583293396)",Park Harthau*,3.38759775,
OEFFGRUENLINGOGD.2208,2208,"LINESTRING (16.33513099504929 48.185100033612365, 16.335092165255507 48.185123994812145)",Bruno-Pitter*,3.92880754,
OEFFGRUENLINGOGD.2209,2209,"LINESTRING (16.410146260861985 48.184121456009755, 16.410268404810186 48.18402213708578, 16.410172116930987 48.183871103291516, 16.41152739329857 48.18348272267932)",Urscheinböck*,142.19843087,
OEFFGRUENLINGOGD.2210,2210,"LINESTRING (16.31327727923574 48.18723862789732, 16.313009625916095 48.1872754296341)",Schönbrunner*,20.31788285,
OEFFGRUENLINGOGD.2211,2211,"LINESTRING (16.40689550856932 48.18512833691228, 16.406784873372278 48.185236974711586)",Urscheinböck*,14.61520409,
OEFFGRUENLINGOGD.2212,2212,"LINESTRING (16.409456820646415 48.25256237067321, 16.409508941237636 48.25262094996944)",Kinzerplatz,7.57697966,
OEFFGRUENLINGOGD.2213,2213,"LINESTRING (16.469439793542172 48.23039038808241, 16.469345253169717 48.23036808770489)",Hirschst St*,7.44859329,
OEFFGRUENLINGOGD.2214,2214,"LINESTRING (16.512515875522496 48.2352191769936, 16.512412218205636 48.23524619224379, 16.512390954533394 48.23527715765671, 16.512408138014543 48.23532883645331, 16.51241889242537 48.23537467147471, 16.512399040302515 48.23536984023332, 16.512339610254177 48.23536468117268, 16.512062659253836 48.23535618246899, 16.510995751654992 48.23530308298995, 16.510684920067202 48.23528154569738, 16.510122819707057 48.235193358781075, 16.50967303945437 48.2351748142017, 16.50898373093583 48.23513837679193, 16.507950684029883 48.23509055264054, 16.507519608750705 48.23505669412729, 16.50710282775955 48.23503708934156, 16.506652198796342 48.2350139647942, 16.50620420877846 48.234980721790976, 16.505747024491722 48.2349338264369, 16.505271795962 48.23493629308194, 16.50477842901926 48.23491322408206, 16.504527275807753 48.23489634172209, 16.504359869283082 48.23489361196397, 16.504286860996277 48.2348955039487, 16.504201331004086 48.23488016266146, 16.504113116704527 48.234860661410806, 16.504055206736684 48.23485063325606, 16.50399820994581 48.23484774249203, 16.50391636456452 48.2348698718193, 16.503870150603472 48.23489670735784, 16.50382273806767 48.234901989871396)",ÖBB Ostbahn *,667.28159125,
OEFFGRUENLINGOGD.2215,2215,"LINESTRING (16.511388379896253 48.23472389514138, 16.511320318721847 48.234609785137856, 16.51123796313026 48.23448142116189, 16.511176904466502 48.23433160932437, 16.511094387361958 48.234155656484795, 16.510968627776133 48.23383224409334, 16.510871704328096 48.23360872398912, 16.510756819046335 48.233340022565365, 16.510749061368553 48.2332873929976)",Ostbahnbegle*,166.94298469,
OEFFGRUENLINGOGD.2216,2216,"LINESTRING (16.509678077373895 48.23484278529928, 16.509718168065103 48.234783536406866, 16.509775097300096 48.2347667942131, 16.50982139869008 48.23476672424693, 16.509899763467068 48.234768985371836, 16.51006366246169 48.234787772320765, 16.5104519059055 48.23479432284725, 16.5107190126207 48.234789158223364, 16.510889978942828 48.23479127796409, 16.51093986653446 48.23479834084834, 16.510986167950016 48.23479827041308, 16.511021783802107 48.234798216220376, 16.51106805275576 48.23478862746282, 16.511149929414444 48.23477660578126, 16.51123180603462 48.23476458404145, 16.511299469058972 48.2347621013474, 16.511338623702613 48.23475490380804, 16.511388379896253 48.23472389514138)",Ostbahnbegle*,133.90825902,
OEFFGRUENLINGOGD.2217,2217,"LINESTRING (16.36270500883118 48.20881764181798, 16.36281265915114 48.20885753841863)",Volksgarten,9.14863974,
OEFFGRUENLINGOGD.2218,2218,"LINESTRING (16.32536689244597 48.19740821847649, 16.325466657806516 48.19743780362288)",Kardinal-Rau*,8.11350233,
OEFFGRUENLINGOGD.2219,2219,"LINESTRING (16.500354962437783 48.257144994361354, 16.500295639695807 48.25709548573906)",Breitenlee B*,7.05060419,
OEFFGRUENLINGOGD.2220,2220,"LINESTRING (16.384085298101038 48.21029744978066, 16.384030612713268 48.2103040583163)",Schallautzer*,4.13023756,
OEFFGRUENLINGOGD.2221,2221,"LINESTRING (16.381820550583164 48.23821493143084, 16.38167973730336 48.23822900319038)",Durch_laufstr,10.57625921,
OEFFGRUENLINGOGD.2222,2222,"LINESTRING (16.339039764403775 48.193716824975986, 16.339370970516864 48.193639810718196)",Europaplatz1,26.07056327,
OEFFGRUENLINGOGD.2223,2223,"LINESTRING (16.438539562384396 48.24745965505155, 16.438598660461757 48.24751907743878)",Park Meißner*,7.93247046,
OEFFGRUENLINGOGD.2224,2224,"LINESTRING (16.31856819277451 48.17130527530379, 16.318644467503496 48.17132863331864, 16.3193648383508 48.171250217522086, 16.319444806470003 48.17146557121712, 16.319596869780856 48.17146432234255)",Park_Schwenk*,96.50947573,
OEFFGRUENLINGOGD.2225,2225,"LINESTRING (16.367262367824424 48.23521801872469, 16.36711053119451 48.23522771217243)",Hugo-Gottsch*,11.33074847,
OEFFGRUENLINGOGD.2226,2226,"LINESTRING (16.485056136513364 48.163903455497106, 16.484841553952442 48.16379954755542)",Schneidergrd,19.70540718,
OEFFGRUENLINGOGD.2227,2227,"LINESTRING (16.391526485542744 48.22896220825976, 16.391584666191953 48.22899387291475)",Stadt Erweit*,5.57509469,
OEFFGRUENLINGOGD.2228,2228,"LINESTRING (16.509427418530276 48.20167975966241, 16.50939908165493 48.20163584906976)",Lobau,5.31764797,
OEFFGRUENLINGOGD.2229,2229,"LINESTRING (16.51492617460992 48.20191478404977, 16.514997614302136 48.20186234329379)",Lobau,7.88691381,
OEFFGRUENLINGOGD.2230,2230,"LINESTRING (16.512697318618265 48.201734570463486, 16.512703546077947 48.201799190463916)",Lobau,7.20035105,
OEFFGRUENLINGOGD.2231,2231,"LINESTRING (16.537384015359123 48.233559317010084, 16.53737870006102 48.233475023697245)",ÖBB Ostbahn *,9.38141103,
OEFFGRUENLINGOGD.2232,2232,"LINESTRING (16.49779834006847 48.233901174925435, 16.496913228255053 48.23388338086371, 16.496846907464036 48.23389607661692)",AdaltenSch,70.90828278,
OEFFGRUENLINGOGD.2233,2233,"LINESTRING (16.47250646320828 48.21659537376406, 16.472625703721555 48.216430100559684)",Langobardens*,20.40242755,
OEFFGRUENLINGOGD.2234,2234,"LINESTRING (16.474327415490098 48.21569908039063, 16.474353709240308 48.21576405767539, 16.47321167829018 48.21607713345472)",Langobardens*,99.2163924,
OEFFGRUENLINGOGD.2235,2235,"LINESTRING (16.382290144014643 48.276296640545944, 16.382229652357253 48.27635350375555)",Park Tomasch*,7.75508409,
OEFFGRUENLINGOGD.2236,2236,"LINESTRING (16.439044360862695 48.16239737610832, 16.439239890541657 48.16270938703563, 16.43940399816363 48.16295860802335, 16.43966820200061 48.163459962338614, 16.439704771490245 48.16352604503414)",Schloss Neug*,134.84820618,
OEFFGRUENLINGOGD.2237,2237,"LINESTRING (16.394100827293645 48.1432729590196, 16.39413303789845 48.14332878831461)",Hubert-Blama*,6.65461884,
OEFFGRUENLINGOGD.2238,2238,"LINESTRING (16.36106974462022 48.1609307245951, 16.361419435405406 48.16085376555213)",Wienerberg,27.38611329,
OEFFGRUENLINGOGD.2239,2239,"LINESTRING (16.342976411109753 48.170199973164145, 16.34301498834987 48.170337547569524)",Wienerbe*,15.56432166,
OEFFGRUENLINGOGD.2240,2240,"LINESTRING (16.35536794628307 48.148684761786136, 16.35539628452226 48.14873079177396)",unt. Liesing,5.5356344,
